fare_amount_id,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
19517,5.0,0.0,0.5,1.16,0.0,0.3,6.96
19518,15.5,0.0,0.5,3.0,0.0,0.3,19.3
19519,14.5,0.0,0.5,2.5,0.0,0.3,17.8
19520,22.0,0.0,0.5,0.0,0.0,0.3,22.8
19521,7.0,0.0,0.5,1.95,0.0,0.3,9.75
19522,7.0,0.0,0.5,0.0,0.0,0.3,7.8
19523,14.0,0.0,0.5,0.0,0.0,0.3,14.8
19524,6.5,0.0,0.5,1.46,0.0,0.3,8.76
19525,13.0,0.0,0.5,1.0,0.0,0.3,14.8
19526,6.5,0.0,0.5,1.46,0.0,0.3,8.76
19527,4.5,0.0,0.5,0.0,0.0,0.3,5.3
19528,4.5,0.0,0.5,0.0,0.0,0.3,5.3
19529,5.5,0.0,0.5,1.58,0.0,0.3,7.88
19530,5.5,0.0,0.5,0.0,0.0,0.3,6.3
19531,25.0,0.0,0.5,3.87,0.0,0.3,29.67
19532,7.5,0.0,0.5,1.66,0.0,0.3,9.96
19533,5.5,0.0,0.5,1.58,0.0,0.3,7.88
19534,13.5,0.0,0.5,4.29,0.0,0.3,18.59
19535,8.5,0.0,0.5,1.86,0.0,0.3,11.16
19536,14.5,0.0,0.5,2.5,0.0,0.3,17.8
19537,52.0,0.0,0.5,10.0,5.54,0.3,68.34
19538,14.5,0.0,0.5,0.0,0.0,0.3,15.3
19539,7.0,0.0,0.5,2.34,0.0,0.3,10.14
19540,9.0,0.0,0.5,1.96,0.0,0.3,11.76
19541,15.5,0.0,0.5,3.26,0.0,0.3,19.56
19542,15.5,0.0,0.5,2.0,0.0,0.3,18.3
19543,7.5,0.0,0.5,0.0,0.0,0.3,8.3
19544,16.0,0.0,0.5,3.36,0.0,0.3,20.16
19545,8.5,0.0,0.5,1.0,0.0,0.3,10.3
19546,7.0,0.0,0.5,0.0,0.0,0.3,7.8
19547,37.5,0.0,0.5,0.0,0.0,0.3,38.3
19548,9.5,0.0,0.5,2.06,0.0,0.3,12.36
19549,9.5,0.0,0.5,1.03,0.0,0.3,11.33
19550,14.0,0.0,0.5,2.96,0.0,0.3,17.76
19551,13.0,0.0,0.5,1.0,0.0,0.3,14.8
19552,7.5,0.0,0.5,2.08,0.0,0.3,10.38
19553,7.5,0.0,0.5,1.0,0.0,0.3,9.3
19554,8.0,0.0,0.5,2.0,0.0,0.3,10.8
19555,5.5,0.0,0.5,1.26,0.0,0.3,7.56
19556,24.5,0.0,0.5,0.0,0.0,0.3,25.3
19557,14.0,0.0,0.5,2.0,0.0,0.3,16.8
19558,22.0,0.0,0.5,4.56,0.0,0.3,27.36
19559,14.0,0.0,0.5,2.96,0.0,0.3,17.76
19560,11.0,0.0,0.5,2.36,0.0,0.3,14.16
19561,5.5,0.0,0.5,0.5,0.0,0.3,6.8
19562,37.0,0.0,0.5,0.0,5.54,0.3,43.34
19563,10.0,0.0,0.5,1.0,0.0,0.3,11.8
19564,9.0,0.0,0.5,1.96,0.0,0.3,11.76
19565,9.0,0.0,0.5,1.96,0.0,0.3,11.76
19566,27.5,0.0,0.5,5.66,0.0,0.3,33.96
19567,15.5,0.0,0.5,4.08,0.0,0.3,20.38
19568,6.5,0.0,0.5,1.5,0.0,0.3,8.8
19569,14.5,0.0,0.5,3.5,0.0,0.3,18.8
19570,8.0,0.0,0.5,0.0,0.0,0.3,8.8
19571,12.0,0.0,0.5,0.0,0.0,0.3,12.8
19572,13.0,0.0,0.5,1.5,0.0,0.3,15.3
19573,7.5,0.0,0.5,0.0,0.0,0.3,8.3
19574,20.0,0.0,0.5,2.0,0.0,0.3,22.8
19575,19.0,0.0,0.5,0.0,0.0,0.3,19.8
19576,9.5,0.0,0.5,2.06,0.0,0.3,12.36
19577,6.5,0.0,0.5,1.46,0.0,0.3,8.76
19578,7.5,0.0,0.5,1.0,0.0,0.3,9.3
19579,18.5,0.0,0.5,3.0,0.0,0.3,22.3
19580,6.5,0.0,0.5,1.0,0.0,0.3,8.3
19581,9.5,0.0,0.5,2.06,0.0,0.3,12.36
19582,11.5,0.0,0.5,2.46,0.0,0.3,14.76
19583,13.0,0.0,0.5,1.79,0.0,0.3,15.59
19584,11.0,0.0,0.5,1.0,0.0,0.3,12.8
19585,10.5,0.0,0.5,0.0,0.0,0.3,11.3
19586,4.0,0.0,0.5,1.2,0.0,0.3,6.0
19587,10.5,0.0,0.5,2.26,0.0,0.3,13.56
19588,14.5,0.0,0.5,2.0,0.0,0.3,17.3
19589,7.0,0.0,0.5,0.0,0.0,0.3,7.8
19590,14.5,0.0,0.5,2.0,0.0,0.3,17.3
19591,11.0,0.0,0.5,0.0,0.0,0.3,11.8
19592,10.5,0.0,0.5,1.5,0.0,0.3,12.8
19593,8.0,0.0,0.5,1.0,0.0,0.3,9.8
19594,18.0,0.0,0.5,0.0,0.0,0.3,18.8
19595,15.5,0.0,0.5,4.08,0.0,0.3,20.38
19596,15.5,0.0,0.5,2.2,0.0,0.3,18.5
19597,8.5,0.0,0.5,1.86,0.0,0.3,11.16
19598,43.5,0.0,0.5,5.0,0.0,0.3,49.3
19599,24.0,0.0,0.5,3.0,0.0,0.3,27.8
19600,8.0,0.0,0.5,0.0,0.0,0.3,8.8
19601,7.0,0.0,0.5,0.0,0.0,0.3,7.8
19602,6.0,0.0,0.5,1.36,0.0,0.3,8.16
19603,22.0,0.0,0.5,3.0,0.0,0.3,25.8
19604,7.0,0.0,0.5,1.95,0.0,0.3,9.75
19605,12.0,0.0,0.5,2.56,0.0,0.3,15.36
19606,7.5,0.0,0.5,2.49,0.0,0.3,10.79
19607,17.5,0.0,0.5,3.66,0.0,0.3,21.96
19608,22.0,0.0,0.5,7.08,5.54,0.3,35.42
19609,10.5,0.0,0.5,2.26,0.0,0.3,13.56
19610,13.0,0.0,0.5,3.45,0.0,0.3,17.25
19611,7.0,0.0,0.5,1.56,0.0,0.3,9.36
19612,10.5,0.0,0.5,1.0,0.0,0.3,12.3
19613,14.0,0.0,0.5,2.96,0.0,0.3,17.76
19614,6.0,0.0,0.5,1.36,0.0,0.3,8.16
19615,29.0,0.0,0.5,7.45,0.0,0.3,37.25
19616,6.5,0.0,0.5,0.0,0.0,0.3,7.3
19617,7.5,0.0,0.5,0.0,0.0,0.3,8.3
19618,4.0,0.0,0.5,0.96,0.0,0.3,5.76
19619,10.0,0.0,0.5,0.0,0.0,0.3,10.8
19620,17.0,0.0,0.5,3.56,0.0,0.3,21.36
19621,4.0,0.0,0.5,0.0,0.0,0.3,4.8
19622,4.0,0.0,0.5,0.0,0.0,0.3,4.8
19623,9.0,0.0,0.5,1.96,0.0,0.3,11.76
19624,9.0,0.0,0.5,1.96,0.0,0.3,11.76
19625,9.5,0.0,0.5,1.0,0.0,0.3,11.3
19626,9.5,0.0,0.5,2.58,0.0,0.3,12.88
19627,4.0,0.0,0.5,0.0,0.0,0.3,4.8
19628,52.0,0.0,0.5,0.0,0.0,0.3,52.8
19629,12.0,0.0,0.5,1.5,0.0,0.3,14.3
19630,6.5,0.0,0.5,2.0,0.0,0.3,9.3
19631,5.0,0.0,0.5,0.0,0.0,0.3,5.8
19632,6.0,0.0,0.5,1.36,0.0,0.3,8.16
19633,15.5,0.0,0.5,3.26,0.0,0.3,19.56
19634,9.5,0.0,0.5,2.06,0.0,0.3,12.36
19635,16.0,0.0,0.5,3.36,0.0,0.3,20.16
19636,4.5,0.0,0.5,1.06,0.0,0.3,6.36
19637,6.5,0.0,0.5,1.0,0.0,0.3,8.3
19638,8.0,0.0,0.5,1.76,0.0,0.3,10.56
19639,6.0,0.0,0.5,1.7,0.0,0.3,8.5
19640,7.0,0.0,0.5,1.0,0.0,0.3,8.8
19641,12.5,0.0,0.5,0.0,0.0,0.3,13.3
19642,14.5,0.0,0.5,2.0,0.0,0.3,17.3
19643,7.0,0.0,0.5,1.56,0.0,0.3,9.36
19644,5.5,0.0,0.5,1.26,0.0,0.3,7.56
19645,30.0,0.0,0.5,6.16,0.0,0.3,36.96
19646,17.0,0.0,0.5,0.0,0.0,0.3,17.8
19647,37.5,0.0,0.5,8.77,5.54,0.3,52.61
19648,5.5,0.0,0.5,1.26,0.0,0.3,7.56
19649,11.5,0.0,0.5,0.0,0.0,0.3,12.3
19650,16.5,0.0,0.5,3.46,0.0,0.3,20.76
19651,11.0,0.0,0.5,3.54,0.0,0.3,15.34
19652,9.5,0.0,0.5,2.06,0.0,0.3,12.36
19653,12.5,0.0,0.5,2.0,0.0,0.3,15.3
19654,5.5,0.0,0.5,1.26,0.0,0.3,7.56
19655,26.5,0.0,0.5,6.57,5.54,0.3,39.41
19656,6.0,0.0,0.5,1.0,0.0,0.3,7.8
19657,8.5,0.0,0.5,1.86,0.0,0.3,11.16
19658,8.0,0.0,0.5,1.76,0.0,0.3,10.56
19659,3.0,0.0,0.5,0.0,0.0,0.3,3.8
19660,13.0,0.0,0.5,2.76,0.0,0.3,16.56
19661,4.5,0.0,0.5,0.0,0.0,0.3,5.3
19662,23.0,0.0,0.5,0.0,0.0,0.3,23.8
19663,14.0,0.0,0.5,1.0,0.0,0.3,15.8
19664,6.0,0.0,0.5,0.0,0.0,0.3,6.8
19665,6.5,0.0,0.5,1.46,0.0,0.3,8.76
19666,12.0,0.0,0.5,1.0,0.0,0.3,13.8
19667,13.5,0.0,0.5,0.0,0.0,0.3,14.3
19668,52.0,0.0,0.5,0.0,5.54,0.3,58.34
19669,52.0,0.0,0.5,11.67,5.54,0.3,70.01
19670,8.0,0.0,0.5,1.76,0.0,0.3,10.56
19671,42.5,0.0,0.5,8.5,5.54,0.3,57.34
19672,12.5,0.0,0.5,0.0,0.0,0.3,13.3
19673,7.5,0.0,0.5,1.66,0.0,0.3,9.96
19674,5.0,0.0,0.5,0.0,0.0,0.3,5.8
19675,4.0,0.0,0.5,0.0,0.0,0.3,4.8
19676,15.5,0.0,0.5,3.0,0.0,0.3,19.3
19677,16.0,0.0,0.5,3.36,0.0,0.3,20.16
19678,6.0,0.0,0.5,1.0,0.0,0.3,7.8
19679,14.0,0.0,0.5,0.0,0.0,0.3,14.8
19680,6.5,0.0,0.5,0.0,0.0,0.3,7.3
19681,17.0,0.0,0.5,1.8,0.0,0.3,19.6
19682,6.5,0.0,0.5,1.46,0.0,0.3,8.76
19683,7.0,0.0,0.5,1.56,0.0,0.3,9.36
19684,10.0,0.0,0.5,2.7,0.0,0.3,13.5
19685,10.0,0.0,0.5,0.0,0.0,0.3,10.8
19686,9.0,0.0,0.5,0.0,0.0,0.3,9.8
19687,30.0,0.0,0.5,4.37,0.0,0.3,35.17
19688,7.0,0.0,0.5,1.56,0.0,0.3,9.36
19689,5.5,0.0,0.5,1.26,0.0,0.3,7.56
19690,32.5,0.0,0.5,4.5,5.54,0.3,43.34
19691,12.0,0.0,0.5,0.0,0.0,0.3,12.8
19692,8.5,0.0,0.5,0.0,0.0,0.3,9.3
19693,4.5,0.0,0.5,0.7,0.0,0.3,6.0
19694,16.0,0.0,0.5,0.0,0.0,0.3,16.8
19695,15.5,0.0,0.5,0.0,0.0,0.3,16.3
19696,6.5,0.0,0.5,1.0,0.0,0.3,8.3
19697,6.5,0.0,0.5,1.46,0.0,0.3,8.76
19698,4.5,0.0,0.5,0.0,0.0,0.3,5.3
19699,8.0,0.0,0.5,0.0,0.0,0.3,8.8
19700,9.0,0.0,0.5,1.0,0.0,0.3,10.8
19701,17.5,0.0,0.5,3.66,0.0,0.3,21.96
19702,20.5,0.0,0.5,4.26,0.0,0.3,25.56
19703,13.0,0.0,0.5,2.2,0.0,0.3,16.0
19704,19.0,0.0,0.5,4.95,0.0,0.3,24.75
19705,10.5,0.0,0.5,1.0,0.0,0.3,12.3
19706,8.0,0.0,0.5,1.76,0.0,0.3,10.56
19707,11.0,0.0,0.5,2.95,0.0,0.3,14.75
19708,9.0,0.0,0.5,0.0,0.0,0.3,9.8
19709,9.0,0.0,0.5,0.0,0.0,0.3,9.8
19710,14.5,0.0,0.5,1.0,0.0,0.3,16.3
19711,6.0,0.0,0.5,0.0,0.0,0.3,6.8
19712,10.0,0.0,0.5,1.94,0.0,0.3,12.74
19713,8.5,0.0,0.5,1.86,0.0,0.3,11.16
19714,5.5,0.0,0.5,1.26,0.0,0.3,7.56
19715,7.5,0.0,0.5,1.66,0.0,0.3,9.96
19716,10.0,0.0,0.5,0.0,0.0,0.3,10.8
19717,11.0,0.0,0.5,1.0,0.0,0.3,12.8
19718,3.5,0.0,0.5,0.86,0.0,0.3,5.16
19719,4.0,0.0,0.5,0.0,0.0,0.3,4.8
19720,39.5,0.0,0.5,8.06,0.0,0.3,48.36
19721,9.5,0.0,0.5,3.09,0.0,0.3,13.39
19722,24.0,0.0,0.5,2.48,0.0,0.3,27.28
19723,8.5,0.0,0.5,0.0,0.0,0.3,9.3
19724,15.5,0.0,0.5,3.26,0.0,0.3,19.56
19725,11.0,0.0,0.5,2.95,0.0,0.3,14.75
19726,5.0,0.0,0.5,1.16,0.0,0.3,6.96
19727,9.0,0.0,0.5,1.96,0.0,0.3,11.76
19728,7.0,0.0,0.5,1.56,0.0,0.3,9.36
19729,11.0,0.0,0.5,1.0,0.0,0.3,12.8
19730,7.5,0.0,0.5,1.66,0.0,0.3,9.96
19731,9.5,0.0,0.5,2.06,0.0,0.3,12.36
19732,25.5,0.0,0.5,3.0,0.0,0.3,29.3
19733,7.5,0.0,0.5,1.66,0.0,0.3,9.96
19734,13.5,0.0,0.5,2.0,0.0,0.3,16.3
19735,18.0,0.0,0.5,3.76,0.0,0.3,22.56
19736,6.5,0.0,0.5,1.46,0.0,0.3,8.76
19737,8.5,0.0,0.5,2.32,0.0,0.3,11.62
19738,2.5,0.0,0.5,0.0,0.0,0.3,3.3
19739,8.5,0.0,0.5,0.0,0.0,0.3,9.3
19740,15.0,0.0,0.5,3.16,0.0,0.3,18.96
19741,12.0,0.0,0.5,2.56,0.0,0.3,15.36
19742,6.5,0.0,0.5,0.0,0.0,0.3,7.3
19743,15.5,0.0,0.5,2.0,0.0,0.3,18.3
19744,8.0,0.0,0.5,1.76,0.0,0.3,10.56
19745,11.0,0.0,0.5,0.0,0.0,0.3,11.8
19746,28.0,0.0,0.5,5.0,0.0,0.3,33.8
19747,5.0,0.0,0.5,1.45,0.0,0.3,7.25
19748,11.0,0.0,0.5,2.95,0.0,0.3,14.75
19749,4.5,0.0,0.5,0.0,0.0,0.3,5.3
19750,6.5,0.0,0.5,1.46,0.0,0.3,8.76
19751,35.0,0.0,0.5,8.27,5.54,0.3,49.61
19752,15.5,0.0,0.5,0.0,0.0,0.3,16.3
19753,14.0,0.0,0.5,0.0,0.0,0.3,14.8
19754,10.0,0.0,0.5,0.0,0.0,0.3,10.8
19755,9.5,0.0,0.5,2.06,0.0,0.3,12.36
19756,8.0,0.0,0.5,1.76,0.0,0.3,10.56
19757,4.5,0.0,0.5,0.7,0.0,0.3,6.0
19758,8.5,0.0,0.5,1.45,0.0,0.3,10.75
19759,6.5,0.0,0.5,1.82,0.0,0.3,9.12
19760,12.5,0.0,0.5,2.66,0.0,0.3,15.96
19761,6.0,0.0,0.5,0.0,0.0,0.3,6.8
19762,7.0,0.0,0.5,0.0,0.0,0.3,7.8
19763,4.0,0.0,0.5,0.0,0.0,0.3,4.8
19764,16.0,0.0,0.5,0.0,0.0,0.3,16.8
19765,10.0,0.0,0.5,2.16,0.0,0.3,12.96
19766,4.5,0.0,0.5,0.0,0.0,0.3,5.3
19767,10.0,0.0,0.5,0.0,0.0,0.3,10.8
19768,7.0,0.0,0.5,2.34,0.0,0.3,10.14
19769,7.5,0.0,0.5,1.66,0.0,0.3,9.96
19770,5.5,0.0,0.5,0.0,0.0,0.3,6.3
19771,9.0,0.0,0.5,0.0,0.0,0.3,9.8
19772,4.5,0.0,0.5,1.06,0.0,0.3,6.36
19773,11.5,0.0,0.5,3.08,0.0,0.3,15.38
19774,6.0,0.0,0.5,1.0,0.0,0.3,7.8
19775,8.0,0.0,0.5,0.0,0.0,0.3,8.8
19776,7.5,0.0,0.5,1.66,0.0,0.3,9.96
19777,9.5,0.0,0.5,0.0,0.0,0.3,10.3
19778,11.0,0.0,0.5,2.36,0.0,0.3,14.16
19779,11.0,0.0,0.5,2.36,0.0,0.3,14.16
19780,16.5,0.0,0.5,0.0,0.0,0.3,17.3
19781,12.5,0.0,0.5,2.66,0.0,0.3,15.96
19782,9.5,0.0,0.5,2.58,0.0,0.3,12.88
19783,4.5,0.0,0.5,1.32,0.0,0.3,6.62
19784,4.0,0.0,0.5,1.0,0.0,0.3,5.8
19785,3.0,0.0,0.5,5.0,0.0,0.3,8.8
19786,4.5,0.0,0.5,2.0,0.0,0.3,7.3
19787,14.5,0.0,0.5,3.06,0.0,0.3,18.36
19788,26.5,0.0,0.5,6.82,0.0,0.3,34.12
19789,6.0,0.0,0.5,1.0,0.0,0.3,7.8
19790,5.5,0.0,0.5,1.26,0.0,0.3,7.56
19791,5.5,0.0,0.5,1.0,0.0,0.3,7.3
19792,13.5,0.0,0.5,2.86,0.0,0.3,17.16
19793,5.0,0.0,0.5,0.0,0.0,0.3,5.8
19794,5.0,0.0,0.5,1.16,0.0,0.3,6.96
19795,6.5,0.0,0.5,2.19,0.0,0.3,9.49
19796,5.0,0.0,0.5,1.16,0.0,0.3,6.96
19797,8.0,0.0,0.5,0.0,0.0,0.3,8.8
19798,10.5,0.0,0.5,3.39,0.0,0.3,14.69
19799,12.5,0.0,0.5,1.0,0.0,0.3,14.3
19800,11.5,0.0,0.5,2.46,0.0,0.3,14.76
19801,16.5,0.0,0.5,3.46,0.0,0.3,20.76
19802,32.5,0.0,0.5,4.0,5.54,0.3,42.84
19803,7.0,0.0,0.5,1.56,0.0,0.3,9.36
19804,20.5,0.0,0.5,0.0,5.54,0.3,26.84
19805,9.5,0.0,0.5,1.0,0.0,0.3,11.3
19806,12.0,0.0,0.5,2.56,0.0,0.3,15.36
19807,34.0,0.0,0.5,8.07,5.54,0.3,48.41
19808,13.0,0.0,0.5,2.0,0.0,0.3,15.8
19809,8.0,0.0,0.5,1.0,0.0,0.3,9.8
19810,5.5,0.0,0.5,0.94,0.0,0.3,7.24
19811,7.0,0.0,0.5,1.95,0.0,0.3,9.75
19812,8.0,0.0,0.5,0.0,0.0,0.3,8.8
19813,6.5,0.0,0.5,1.46,0.0,0.3,8.76
19814,43.5,0.0,0.5,0.0,5.54,0.3,49.84
19815,18.0,0.0,0.5,3.76,0.0,0.3,22.56
19816,4.5,0.0,0.5,1.06,0.0,0.3,6.36
19817,12.0,0.0,0.5,2.0,0.0,0.3,14.8
19818,6.0,0.0,0.5,1.36,0.0,0.3,8.16
19819,6.0,0.0,0.5,1.0,0.0,0.3,7.8
19820,7.0,0.0,0.5,1.95,0.0,0.3,9.75
19821,25.5,0.0,0.5,3.0,0.0,0.3,29.3
19822,11.5,0.0,0.5,3.69,0.0,0.3,15.99
19823,5.5,0.0,0.5,1.0,0.0,0.3,7.3
19824,7.5,0.0,0.5,2.08,0.0,0.3,10.38
19825,7.0,0.0,0.5,0.0,0.0,0.3,7.8
19826,9.5,0.0,0.5,1.0,0.0,0.3,11.3
19827,5.0,0.0,0.5,0.0,0.0,0.3,5.8
19828,4.5,0.0,0.5,1.06,0.0,0.3,6.36
19829,8.0,0.0,0.5,0.0,0.0,0.3,8.8
19830,22.5,0.0,0.5,2.0,0.0,0.3,25.3
19831,14.0,0.0,0.5,0.0,0.0,0.3,14.8
19832,10.0,0.0,0.5,0.0,0.0,0.3,10.8
19833,25.0,0.0,0.5,5.16,0.0,0.3,30.96
19834,9.5,0.0,0.5,0.0,0.0,0.3,10.3
19835,7.0,0.0,0.5,1.95,0.0,0.3,9.75
19836,7.0,0.0,0.5,1.95,0.0,0.3,9.75
19837,7.0,0.0,0.5,1.0,0.0,0.3,8.8
19838,13.5,0.0,0.5,2.86,0.0,0.3,17.16
19839,6.0,0.0,0.5,0.0,0.0,0.3,6.8
19840,25.5,0.0,0.5,0.0,0.0,0.3,26.3
19841,10.0,0.0,0.5,2.7,0.0,0.3,13.5
19842,9.0,0.0,0.5,1.96,0.0,0.3,11.76
19843,8.5,0.0,0.5,2.0,0.0,0.3,11.3
19844,7.5,0.0,0.5,2.0,0.0,0.3,10.3
19845,10.0,0.0,0.5,0.8,0.0,0.3,11.6
19846,6.0,0.0,0.5,0.0,0.0,0.3,6.8
19847,7.5,0.0,0.5,0.0,0.0,0.3,8.3
19848,8.0,0.0,0.5,0.0,0.0,0.3,8.8
19849,4.5,0.0,0.5,0.0,0.0,0.3,5.3
19850,8.5,0.0,0.5,1.86,0.0,0.3,11.16
19851,19.0,0.0,0.5,3.96,0.0,0.3,23.76
19852,7.5,0.0,0.5,0.0,0.0,0.3,8.3
19853,11.0,0.0,0.5,2.36,0.0,0.3,14.16
19854,7.0,0.0,0.5,1.2,0.0,0.3,9.0
19855,6.5,0.0,0.5,1.46,0.0,0.3,8.76
19856,11.5,0.0,0.5,1.0,0.0,0.3,13.3
19857,5.0,0.0,0.5,1.16,0.0,0.3,6.96
19858,7.0,0.0,0.5,0.0,0.0,0.3,7.8
19859,5.5,0.0,0.5,1.26,0.0,0.3,7.56
19860,7.0,0.0,0.5,0.0,0.0,0.3,7.8
19861,11.0,0.0,0.5,1.0,0.0,0.3,12.8
19862,15.5,0.0,0.5,1.6,0.0,0.3,17.9
19863,20.0,0.0,0.5,4.16,0.0,0.3,24.96
19864,32.0,0.0,0.5,6.56,0.0,0.3,39.36
19865,5.5,0.0,0.5,1.26,0.0,0.3,7.56
19866,8.0,0.0,0.5,2.0,0.0,0.3,10.8
19867,10.0,0.0,0.5,2.7,0.0,0.3,13.5
19868,12.5,0.0,0.5,2.66,0.0,0.3,15.96
19869,6.0,0.0,0.5,1.36,0.0,0.3,8.16
19870,8.5,0.0,0.5,2.32,0.0,0.3,11.62
19871,13.0,0.0,0.5,2.0,0.0,0.3,15.8
19872,11.5,0.0,0.5,0.0,0.0,0.3,12.3
19873,8.0,0.0,0.5,1.76,0.0,0.3,10.56
19874,7.5,0.0,0.5,1.66,0.0,0.3,9.96
19875,7.5,0.0,0.5,0.0,0.0,0.3,8.3
19876,11.5,0.0,0.5,0.0,0.0,0.3,12.3
19877,8.5,0.0,0.5,1.86,0.0,0.3,11.16
19878,7.0,0.0,0.5,1.0,0.0,0.3,8.8
19879,5.5,0.0,0.5,0.0,0.0,0.3,6.3
19880,6.0,0.0,0.5,0.0,0.0,0.3,6.8
19881,11.0,0.0,0.5,0.0,0.0,0.3,11.8
19882,10.0,0.0,0.5,2.16,0.0,0.3,12.96
19883,9.5,0.0,0.5,2.06,0.0,0.3,12.36
19884,13.0,0.0,0.5,2.76,0.0,0.3,16.56
19885,9.5,0.0,0.5,2.58,0.0,0.3,12.88
19886,7.0,0.0,0.5,1.95,0.0,0.3,9.75
19887,7.0,0.0,0.5,1.56,0.0,0.3,9.36
19888,26.5,0.0,0.5,5.46,0.0,0.3,32.76
19889,9.0,0.0,0.5,2.45,0.0,0.3,12.25
19890,25.5,0.0,0.5,6.58,0.0,0.3,32.88
19891,12.5,0.0,0.5,2.66,0.0,0.3,15.96
19892,7.5,0.0,0.5,1.66,0.0,0.3,9.96
19893,15.0,0.0,0.5,3.95,0.0,0.3,19.75
19894,9.5,0.0,0.5,2.06,0.0,0.3,12.36
19895,8.5,0.0,0.5,0.5,0.0,0.3,9.8
19896,9.5,0.0,0.5,2.06,0.0,0.3,12.36
19897,8.5,0.0,0.5,2.79,0.0,0.3,12.09
19898,6.0,0.0,0.5,0.0,0.0,0.3,6.8
19899,7.5,0.0,0.5,1.0,0.0,0.3,9.3
19900,6.5,0.0,0.5,0.0,0.0,0.3,7.3
19901,12.0,0.0,0.5,0.0,0.0,0.3,12.8
19902,28.5,0.0,0.5,5.86,0.0,0.3,35.16
19903,4.0,0.0,0.5,0.96,0.0,0.3,5.76
19904,11.5,0.0,0.5,3.08,0.0,0.3,15.38
19905,14.0,0.0,0.5,1.5,0.0,0.3,16.3
19906,7.5,0.0,0.5,0.0,0.0,0.3,8.3
19907,31.5,0.0,0.5,6.46,0.0,0.3,38.76
19908,6.0,0.0,0.5,0.0,0.0,0.3,6.8
19909,10.0,0.0,0.5,3.24,0.0,0.3,14.04
19910,8.0,0.0,0.5,1.76,0.0,0.3,10.56
19911,16.0,0.0,0.5,0.0,0.0,0.3,16.8
19912,9.5,0.0,0.5,2.58,0.0,0.3,12.88
19913,10.0,0.0,0.5,0.0,0.0,0.3,10.8
19914,11.0,0.0,0.5,0.1,0.0,0.3,11.9
19915,23.0,0.0,0.5,0.0,0.0,0.3,23.8
19916,9.5,0.0,0.5,1.03,0.0,0.3,11.33
19917,13.0,0.0,0.5,0.8,0.0,0.3,14.6
19918,13.0,0.0,0.5,3.45,0.0,0.3,17.25
19919,17.0,0.0,0.5,3.56,0.0,0.3,21.36
19920,15.5,0.0,0.5,1.0,0.0,0.3,17.3
19921,10.0,0.0,0.5,2.7,0.0,0.3,13.5
19922,12.0,0.0,0.5,2.56,0.0,0.3,15.36
19923,14.5,0.0,0.5,3.06,0.0,0.3,18.36
19924,8.0,0.0,0.5,0.0,0.0,0.3,8.8
19925,15.5,0.0,0.5,4.89,0.0,0.3,21.19
19926,5.0,0.0,0.5,2.0,0.0,0.3,7.8
19927,7.0,0.0,0.5,0.0,0.0,0.3,7.8
19928,15.5,0.0,0.5,3.26,0.0,0.3,19.56
19929,9.5,0.0,0.5,0.0,0.0,0.3,10.3
19930,8.0,0.0,0.5,1.0,0.0,0.3,9.8
19931,11.5,0.0,0.5,1.0,0.0,0.3,13.3
19932,5.0,0.0,0.5,1.16,0.0,0.3,6.96
19933,4.5,0.0,0.5,1.06,0.0,0.3,6.36
19934,6.0,0.0,0.5,1.2,0.0,0.3,8.0
19935,26.0,0.0,0.5,5.36,0.0,0.3,32.16
19936,6.5,0.0,0.5,1.46,0.0,0.3,8.76
19937,5.5,0.0,0.5,0.0,0.0,0.3,6.3
19938,8.5,0.0,0.5,0.0,0.0,0.3,9.3
19939,49.5,0.0,0.5,0.0,0.0,0.3,50.3
19940,12.0,0.0,0.5,0.0,0.0,0.3,12.8
19941,6.5,0.0,0.5,0.7,0.0,0.3,8.0
19942,22.0,0.0,0.5,5.2,0.0,0.3,28.0
19943,8.0,0.0,0.5,1.76,0.0,0.3,10.56
19944,18.5,0.0,0.5,4.82,0.0,0.3,24.12
19945,8.5,0.0,0.5,0.0,0.0,0.3,9.3
19946,36.0,0.0,0.5,2.2,5.54,0.3,44.54
19947,9.0,0.0,0.5,1.96,0.0,0.3,11.76
19948,9.5,0.0,0.5,1.08,0.0,0.3,11.38
19949,5.0,0.0,0.5,1.16,0.0,0.3,6.96
19950,7.0,0.0,0.5,1.56,0.0,0.3,9.36
19951,42.5,0.0,0.5,0.0,5.54,0.3,48.84
19952,21.0,0.0,0.5,5.45,0.0,0.3,27.25
19953,4.0,0.0,0.5,1.2,0.0,0.3,6.0
19954,10.5,0.0,0.5,0.0,0.0,0.3,11.3
19955,8.0,0.0,0.5,1.5,0.0,0.3,10.3
19956,34.5,0.0,0.5,8.17,5.54,0.3,49.01
19957,52.0,0.0,0.5,5.0,0.0,0.3,57.8
19958,12.5,0.0,0.5,2.25,0.0,0.3,15.55
19959,4.0,0.0,0.5,0.0,0.0,0.3,4.8
19960,15.5,0.0,0.5,0.0,0.0,0.3,16.3
19961,4.5,0.0,0.5,0.26,0.0,0.3,5.56
19962,8.5,0.0,0.5,0.0,0.0,0.3,9.3
19963,12.5,0.0,0.5,0.0,0.0,0.3,13.3
19964,11.0,0.0,0.5,2.36,0.0,0.3,14.16
19965,15.5,0.0,0.5,1.0,0.0,0.3,17.3
19966,10.5,0.0,0.5,2.26,0.0,0.3,13.56
